Id;EntityCreatedAt;EntityModifiedAt;ActionTaskID;Status;Year;Month;Day;DateTime;AreaName;UpdateTime;ActualGenerationOutput;ActualConsuption;AreaTypeCodeId;AreaCodeId;ResolutionCodeId;MapCodeId;ProductionTypeId;RowHash
832129066;2019-10-03T17:53:39.776Z;2019-10-03T17:53:39.776Z;324285;;2018;1;5;2018-01-05T09:00:00.000Z;Greece;2018-01-05T12:48:18.000Z;1961;0;3;56280;2;23;1;C6EB73C3-AFEA336E-0ED47482-C1F8079E-32A75FAE-74E188F2-F436BFF5-8C0C73C9-616A72E6-D0F1C682-6D328AB1-5985DF1E-51863E80-80BEBC43-6C66F691-B825CB8C
832129064;2019-10-03T17:53:39.776Z;2019-10-03T17:53:39.776Z;324285;;2018;1;5;2018-01-05T09:00:00.000Z;Greece;2018-01-05T12:48:18.000Z;0;0;3;56280;2;23;8;6E58BC1E-DC8A6A8E-F9EDBF1C-427762B1-1A310910-28AE0301-26AA8769-B847457D-54E59D2A-1BE3D862-08A1B70A-3E66B47E-A4AB9D22-14E8C9F8-9D2D75C2-0CE6153F
832129062;2019-10-03T17:53:39.776Z;2019-10-03T17:53:39.776Z;324285;;2018;1;5;2018-01-05T10:00:00.000Z;Greece;2018-01-05T12:48:18.000Z;175;0;3;56280;2;23;12;BADCAA48-43610F69-5B8B83D3-0A3C6A2B-0FD664A3-C5F5C22D-04BDDF84-CBE4A8BB-E2754C60-4404AFB7-C7B5A684-16B3B595-04CB7032-1819120F-B3DA97EA-24D96F2E
832126040;2019-10-03T17:53:39.776Z;2019-10-03T17:53:39.776Z;324285;;2018;1;5;2018-01-05T09:00:00.000Z;Greece;2018-02-01T17:09:35.000Z;1384;0;3;56280;2;23;17;D7C823D3-DF9D58BC-328E87C5-340FA515-AA0FFA72-BF877307-DD7802D7-9219A6B5-3B87E2D8-6FDCF114-DEC395A8-2AE065DD-4D4ED1A0-9C274994-811E2583-412DE7D1
832126037;2019-10-03T17:53:39.776Z;2019-10-03T17:53:39.776Z;324285;;2018;1;5;2018-01-05T08:00:00.000Z;Greece;2018-01-05T11:48:11.000Z;2076;0;3;56280;2;23;1;D687EA52-7547D013-BAC0572C-F472E8BB-CEDBDBE4-D5CF1941-F038B3ED-FB91EBC6-933E57EC-FF0CF8F0-282610DA-BC787FF4-2649ADDF-A9805372-E76BC907-EBF81AFE
832126036;2019-10-03T17:53:39.776Z;2019-10-03T17:53:39.776Z;324285;;2018;1;5;2018-01-05T08:00:00.000Z;Greece;2018-01-05T11:48:11.000Z;2162;0;3;56280;2;23;7;06C38CE9-0552B9AA-A23323A3-22AC4B3E-B0450E4C-292C71F9-8F07F1CF-CF0F246F-92BC29E1-755B1412-D4192876-B6626603-CA410DEF-C1AE9DF9-B41FFE6A-5B1359F4
832126030;2019-10-03T17:53:39.776Z;2019-10-03T17:53:39.776Z;324285;;2018;1;5;2018-01-05T09:00:00.000Z;Greece;2018-01-05T11:48:10.000Z;154;0;3;56280;2;23;12;5163D218-7BD427BC-0284FCD8-D58A5F9C-01EAFC5D-5EB4E857-E31CF5E5-FC59E798-37E4B969-6B0D2A70-DFCFD5A1-A72187FA-3AFBAED0-AA20E3C8-2E87D1C4-9EE86019
832126035;2019-10-03T17:53:39.776Z;2019-10-03T17:53:39.776Z;324285;;2018;1;5;2018-01-05T08:00:00.000Z;Greece;2018-01-05T11:48:11.000Z;0;0;3;56280;2;23;8;8103F193-1A412637-99AD6C4E-99BA643E-559BEF3F-07233D9F-830961CD-56E19E75-231A77A1-81ECE246-CAE22B3E-357CC9C9-42844233-37F04D5D-F8859B23-A7437029
832122370;2019-10-03T17:53:39.776Z;2019-10-03T17:53:39.776Z;324285;;2018;1;5;2018-01-05T07:00:00.000Z;Greece;2018-01-05T10:48:52.000Z;0;0;3;56280;2;23;8;CF765DA0-D2F0BEA4-D6E845A7-0DAB1222-D508F7FC-091271D9-A12CB19B-8C0D3089-82110B93-070E353A-EDB4D1B6-A545C589-295C1EC5-2009B0AF-99FCFB43-3B0DDE9F
832122368;2019-10-03T17:53:39.776Z;2019-10-03T17:53:39.776Z;324285;;2018;1;5;2018-01-05T08:00:00.000Z;Greece;2018-01-05T10:48:52.000Z;173;0;3;56280;2;23;12;469A5F25-14186679-443AF191-1C04868C-E0EF66D9-C917237E-C0652BAF-32AC2D61-2C23098F-6897B640-6CBCF14C-7ABE8D65-3A527CC4-D0D79AF3-3A45F677-5AB45F62
832122363;2019-10-03T17:53:39.776Z;2019-10-03T17:53:39.776Z;324285;;2018;1;5;2018-01-05T07:00:00.000Z;Greece;2018-01-05T10:48:51.000Z;2225;0;3;56280;2;23;7;24E9680A-0EF2979E-B8BB79DC-BDAEEA96-66179DFE-C44E0326-FAEA0639-A3F85635-13830F67-B5CCF4EC-9D467F80-954D4257-A4C09474-2562987A-0E240196-BC022DF9
832122367;2019-10-03T17:53:39.776Z;2019-10-03T17:53:39.776Z;324285;;2018;1;5;2018-01-05T07:00:00.000Z;Greece;2018-01-05T10:48:52.000Z;2264;0;3;56280;2;23;1;CF011AD1-AF202DC6-72CA492C-2CDB38F1-C82E0E41-F2904073-076DA3F1-41D98585-0BFF9048-248DAC0E-56333143-0084BBD0-FE5209E6-6CAE4C80-FCDBCFFB-F3340ECA
832122361;2019-10-03T17:53:39.776Z;2019-10-03T17:53:39.776Z;324285;;2018;1;5;2018-01-05T08:00:00.000Z;Greece;2018-02-01T17:09:35.000Z;1178;0;3;56280;2;23;17;5845FB45-A17E3066-5B89D5A7-43CE8276-CAAA6125-DC058E67-97AEACB7-1ABC1323-6D45FCF1-238F5204-8DAEDDFE-15147055-22CCE6D3-D1526910-5E2D29FA-3BAFBD98
832118618;2019-10-03T17:53:39.776Z;2019-10-03T17:53:39.776Z;324285;;2018;1;5;2018-01-05T06:00:00.000Z;Greece;2018-01-05T09:48:18.000Z;2285;0;3;56280;2;23;1;8E5759A3-A129B1D5-90C3E249-C17C7A09-6A685EFE-5874F79F-E0E68A47-0F342110-868CC4DF-D4F1E459-AF4A9813-7AE82AB4-452D6883-32F08EE2-D859ECEB-B4EDE41F
832118619;2019-10-03T17:53:39.776Z;2019-10-03T17:53:39.776Z;324285;;2018;1;5;2018-01-05T07:00:00.000Z;Greece;2018-01-05T09:48:19.000Z;230;0;3;56280;2;23;12;A5752F5F-10B60BA7-313449AA-A5AD06F9-49B690F4-E1B4825D-55291B31-ED0D8B9C-894BBD6D-133B35B2-93C8EF2C-2A70BD71-BEA0FAB8-0623B749-0A2B84B0-D2303FC7
832118624;2019-10-03T17:53:39.776Z;2019-10-03T17:53:39.776Z;324285;;2018;1;5;2018-01-05T06:00:00.000Z;Greece;2018-01-05T09:48:19.000Z;0;0;3;56280;2;23;8;2F26D221-0E54B8D6-C162AAB4-41ACD6FC-4EFDCCB4-5A7AF048-AA5EED57-D8828739-98EE2EBD-0B6AFF13-1F0DBEFC-8D0D2941-C9FFC7E0-E4E0E264-88D04179-BF5C4FDD
832118614;2019-10-03T17:53:39.776Z;2019-10-03T17:53:39.776Z;324285;;2018;1;5;2018-01-05T07:00:00.000Z;Greece;2018-02-01T17:09:35.000Z;701;0;3;56280;2;23;17;B7491ECA-7E584946-2ECADB23-9D874433-1CB63658-42189E20-3EA1AF0C-7774F5DF-7F07E11F-CD070B86-8F9D407D-CA13C76B-E04F7E41-F09DAA2B-ABBE9117-633CDE03
832118616;2019-10-03T17:53:39.776Z;2019-10-03T17:53:39.776Z;324285;;2018;1;5;2018-01-05T06:00:00.000Z;Greece;2018-01-05T09:48:18.000Z;2212;0;3;56280;2;23;7;DF5417BB-445DC43B-7735BC42-FAC9FB52-231BAB3C-1BFB99C1-44C390B2-5DEE4830-26054C3F-A3CC7FBF-70091C1F-1138C999-37A794C5-C3EA941F-247EE3BF-03970B9B
832115735;2019-10-03T17:53:39.776Z;2019-10-03T17:53:39.776Z;324285;;2018;1;5;2018-01-05T06:00:00.000Z;Greece;2018-01-05T08:49:25.000Z;266;0;3;56280;2;23;12;8109D7FA-C86466EB-2EA8602F-1F39A837-F6659150-ED54B22F-570C3463-9D286F06-14F57991-EDA83C83-FAF82556-1C81F220-9A7E3C6D-AAF8AFA7-63FA7E75-664594F3
832115733;2019-10-03T17:53:39.776Z;2019-10-03T17:53:39.776Z;324285;;2018;1;5;2018-01-05T05:00:00.000Z;Greece;2018-01-05T08:49:25.000Z;0;0;3;56280;2;23;8;F2C8B6A9-0377B901-427A271D-C75DE7CA-3F5B038C-0E5CFD86-04285E69-188F64AB-6EAB58F3-77CD111B-AE3BCD3E-668C83D3-825FF572-B0611158-996D9D93-6C2130CA
832115765;2019-10-03T17:53:39.776Z;2019-10-03T17:53:39.776Z;324285;;2018;1;5;2018-01-05T05:00:00.000Z;Greece;2018-01-05T08:49:26.000Z;2287;0;3;56280;2;23;7;DA665E14-800AF2F3-F135235A-1085B170-EFE6BDBB-3F5D9B4D-343439FE-32F2DA54-3E41132B-225AFB09-EC2E08A4-578471A1-A1664983-F2986F84-F3B7C8B9-84F6A31C
832115764;2019-10-03T17:53:39.776Z;2019-10-03T17:53:39.776Z;324285;;2018;1;5;2018-01-05T05:00:00.000Z;Greece;2018-01-05T08:49:26.000Z;1737;0;3;56280;2;23;1;88226F4A-46FDFAE3-6279BA0F-F05C8A11-CA53026F-7B3EDFC6-D697882C-C8986979-0947DA3B-59214909-1BCCBD26-C760E15C-E07944F6-BA3DF465-10656BDF-820AC607
832115727;2019-10-03T17:53:39.776Z;2019-10-03T17:53:39.776Z;324285;;2018;1;5;2018-01-05T06:00:00.000Z;Greece;2018-02-01T17:09:35.000Z;170;0;3;56280;2;23;17;7C13C383-9E01D855-7AD7EE8C-CF328D04-D7CC24A0-95B6FDB6-45F7CC8B-15BA339D-F95C251E-D90FA9A7-0E9897F5-DCFA82B2-8E94BD35-E87CCE2D-9F3D1977-6877BC81
832113317;2019-10-03T17:53:39.776Z;2019-10-03T17:53:39.776Z;324285;;2018;1;5;2018-01-05T04:00:00.000Z;Greece;2018-01-05T07:49:04.000Z;0;0;3;56280;2;23;8;D6D5154D-6B88884F-DD752C47-3C427498-785F459B-E3DD5EEE-D5FCE2B0-3C813C90-F898B39E-D0503BBF-7046FC75-F6B623F9-2A5FC878-ECF5B300-C9AD2926-C7F2729B
832113289;2019-10-03T17:53:39.776Z;2019-10-03T17:53:39.776Z;324285;;2018;1;5;2018-01-05T04:00:00.000Z;Greece;2018-01-05T07:49:04.000Z;1313;0;3;56280;2;23;1;C1AAFFB1-8A3366D1-21150D61-62709C7A-182B577C-98725628-A5014305-2D4266AB-D979AC3F-E63E24B6-79D3FB4C-C457FEC9-E979C3D7-A2C7C9A6-7A63AFE4-A33DE50B
832113282;2019-10-03T17:53:39.776Z;2019-10-03T17:53:39.776Z;324285;;2018;1;5;2018-01-05T04:00:00.000Z;Greece;2018-01-05T07:49:03.000Z;2270;0;3;56280;2;23;7;D1039A61-55AF0349-09D231D3-E73817E5-099F8982-7234E6F8-77BC6696-1BE3B569-5ED72A9F-BAAE4974-D2793BC4-B973CE45-F1B9F692-77992C44-B66EC025-B9774173
832113284;2019-10-03T17:53:39.776Z;2019-10-03T17:53:39.776Z;324285;;2018;1;5;2018-01-05T05:00:00.000Z;Greece;2018-02-01T17:09:35.000Z;1;0;3;56280;2;23;17;D432D71A-83168B8A-3DACB90E-EB646810-82587E9B-C0A18F9E-B59F5ED9-B28BADDA-C3DC1D7D-3E69D84C-33D0ADB0-1023DD71-5AD6F321-2C4A7C6B-AC20A461-5D79FA5F
832113285;2019-10-03T17:53:39.776Z;2019-10-03T17:53:39.776Z;324285;;2018;1;5;2018-01-05T05:00:00.000Z;Greece;2018-01-05T07:49:03.000Z;313;0;3;56280;2;23;12;4B8987D5-64BC51F6-81CE83DF-9F0AF503-75A56984-EAB218F2-A99A484B-A096A1E3-20226E28-B821F919-38E2E488-1A02493F-33689F41-9265B082-5261BD0F-9F066968
832110720;2019-10-03T17:53:39.776Z;2019-10-03T17:53:39.776Z;324285;;2018;1;5;2018-01-05T03:00:00.000Z;Greece;2018-01-05T06:48:57.000Z;1131;0;3;56280;2;23;1;8B137EE4-EE1FD60E-DAFB472B-C0B4FC41-53160767-6416C4EA-C92C3C55-DABB405F-A5C81F16-2F28C0DC-17B4D8E9-7C976D76-B8336FD2-10079C36-DC05F451-CBAE6703
832110691;2019-10-03T17:53:39.776Z;2019-10-03T17:53:39.776Z;324285;;2018;1;5;2018-01-05T03:00:00.000Z;Greece;2018-01-05T06:48:57.000Z;2282;0;3;56280;2;23;7;78403093-4A7C1D0E-0D00376D-705F8D6B-5D259D34-56F1F8AA-865C2932-75CEA984-4BFAFCE7-1931E5A8-698C0494-A78115ED-8CA03529-C3C04878-CD82523D-33B99395
832110688;2019-10-03T17:53:39.776Z;2019-10-03T17:53:39.776Z;324285;;2018;1;5;2018-01-05T03:00:00.000Z;Greece;2018-01-05T06:48:56.000Z;0;0;3;56280;2;23;8;42E6E3A2-7A289A63-95B3379C-B0C5F1BD-42181EBD-AE559B03-22B0132C-68979F4A-85CCBF99-19715CAE-C704BC3B-C36573B4-D1E2C619-53815EF4-D2ADFAA9-FE516403
832110687;2019-10-03T17:53:39.776Z;2019-10-03T17:53:39.776Z;324285;;2018;1;5;2018-01-05T04:00:00.000Z;Greece;2018-01-05T06:48:56.000Z;0;0;3;56280;2;23;17;183E2C18-309349BF-3008D981-3C93296E-043D440D-21DFDD65-AFADE481-CCAEF2FA-BAB970DE-E573E6F9-A72D26EE-8427EE77-CCBC872E-77BC32C6-645813FA-AC2280B4
832110686;2019-10-03T17:53:39.776Z;2019-10-03T17:53:39.776Z;324285;;2018;1;5;2018-01-05T04:00:00.000Z;Greece;2018-01-05T06:48:56.000Z;328;0;3;56280;2;23;12;34669F98-B7DB448A-7EF5E8B7-A29B9063-AC59C8A8-B45EADBB-3A44CF13-417FBEA6-0A051377-A6931D1A-A3584C03-E6921BDD-A2572151-E9ED9597-6DAF68CE-8A0386F4
831915449;2019-10-03T17:53:39.776Z;2019-10-03T17:53:39.776Z;324285;;2018;1;8;2018-01-08T10:00:00.000Z;Greece;2018-01-08T13:48:56.000Z;2178;0;3;56280;2;23;1;8C25A258-FEDF9CB8-ABA853C4-658C1C83-F53E1FE9-88B30A7D-2758FBFE-1BE7141B-53B346BD-DE8CE220-EB7E5297-C437BA24-51247B5E-44E58502-E008ABFE-77508E81
831915450;2019-10-03T17:53:39.776Z;2019-10-03T17:53:39.776Z;324285;;2018;1;8;2018-01-08T11:00:00.000Z;Greece;2018-02-01T17:11:52.000Z;613;0;3;56280;2;23;17;705920B3-41C41F4C-1B527D40-6E6F6963-BFCA732C-9CC5B0B3-33A06737-2C48F502-BDD9BA7B-5608DB75-CF6666E7-F9162585-A3FF8E86-D2FEF0A6-C420F446-A4D3E01D
831915447;2019-10-03T17:53:39.776Z;2019-10-03T17:53:39.776Z;324285;;2018;1;8;2018-01-08T10:00:00.000Z;Greece;2018-01-08T13:48:56.000Z;0;0;3;56280;2;23;8;5A7459BE-A85BEF98-4F6B486A-323B83B3-DC38AD45-70DF3FCD-939FC9D0-02E60F89-5FB20583-B58933E9-11FE7423-821D4373-88304A7B-43421CB6-952C60D1-0A35928C
831915444;2019-10-03T17:53:39.776Z;2019-10-03T17:53:39.776Z;324285;;2018;1;8;2018-01-08T11:00:00.000Z;Greece;2018-01-08T13:48:56.000Z;253;0;3;56280;2;23;12;6195F8E0-2BA03AE0-6E319F7B-DAABD5D0-4B5211E3-61EFF7D0-C50A0BF0-58F94306-1E709168-A6CEF471-D020F132-A35A8C05-12E64E64-D833A81C-A23E4F06-8731EE80
831915388;2019-10-03T17:53:39.776Z;2019-10-03T17:53:39.776Z;324285;;2018;1;8;2018-01-08T10:00:00.000Z;Greece;2018-01-08T13:48:56.000Z;2432;0;3;56280;2;23;7;6EC164FA-64707E51-95379418-F1596D22-92CDD02C-991EA115-DE4C8C44-0B6C17D9-51C6FE3C-4703779D-2C044D1D-87D869FC-0460E55D-837436D3-96A8A019-B689CEBB
832108059;2019-10-03T17:53:39.776Z;2019-10-03T17:53:39.776Z;324285;;2018;1;5;2018-01-05T03:00:00.000Z;Greece;2018-01-05T05:48:28.000Z;0;0;3;56280;2;23;17;610BDEA7-3AB1CF6D-3D05A700-84D90C54-025EBDD8-864124CB-2B79EBFE-D0410357-1C72B686-D89EB104-0F5725DC-074F49F4-1F973C95-28339350-BF690A78-6C21DD00
832108029;2019-10-03T17:53:39.776Z;2019-10-03T17:53:39.776Z;324285;;2018;1;5;2018-01-05T03:00:00.000Z;Greece;2018-01-05T05:48:28.000Z;359;0;3;56280;2;23;12;D63F677E-A479AF1A-2BF5196E-F487250B-CED6CC80-839C6C4E-3281E936-DD88F392-09CC5359-2EFCA590-7491DAC1-CD780BD8-5DEFFD29-680EE613-B68719A9-3646D375
832108028;2019-10-03T17:53:39.776Z;2019-10-03T17:53:39.776Z;324285;;2018;1;5;2018-01-05T02:00:00.000Z;Greece;2018-01-05T05:48:28.000Z;2206;0;3;56280;2;23;7;5A5C144F-7A695B7A-09F3B4D9-07F07924-241C09DE-004CD363-244BB2F2-853A898B-166175C6-F35441C8-DFEF83AF-2B156373-332ED2F8-5AB03702-D7C95942-8EAA46C9
832108027;2019-10-03T17:53:39.776Z;2019-10-03T17:53:39.776Z;324285;;2018;1;5;2018-01-05T02:00:00.000Z;Greece;2018-01-05T05:48:28.000Z;1182;0;3;56280;2;23;1;5F3FC58A-04FB81B2-ACCCBD97-CB17C725-11B7A5B4-77D41A6F-84DE26F9-A0E748C3-E71CEE90-FCBFE59A-55C3030C-0225E37D-B58616C7-64D02336-D7D4B6A7-527E2CC6
832108023;2019-10-03T17:53:39.776Z;2019-10-03T17:53:39.776Z;324285;;2018;1;5;2018-01-05T02:00:00.000Z;Greece;2018-01-05T05:48:27.000Z;0;0;3;56280;2;23;8;5EE7D849-B89F5688-538AB587-FD374B27-6606B241-B0C5507B-D02A9B6B-E138190C-A6D9010E-809CBAAC-D7D96ED9-F560808F-57869516-D0DC79EA-7F9D03BE-5E775D34
832105197;2019-10-03T17:53:39.776Z;2019-10-03T17:53:39.776Z;324285;;2018;1;5;2018-01-05T01:00:00.000Z;Greece;2018-01-05T04:48:44.000Z;2142;0;3;56280;2;23;7;3615D7D6-5290AE88-266AFB39-99E11060-3A6B2E52-F0CEAA94-1252D219-51CB044B-83EB58CF-A1501B53-DB5203F7-F0B47636-B009D761-55863937-EDE5ED97-BFC0A547
832105189;2019-10-03T17:53:39.776Z;2019-10-03T17:53:39.776Z;324285;;2018;1;5;2018-01-05T02:00:00.000Z;Greece;2018-01-05T04:48:43.000Z;400;0;3;56280;2;23;12;6D17679E-A486B6A0-BB8721EA-314719FD-6192AE33-D532682E-35EC098C-8B6F1031-14F4C3EB-5720A550-58C3D76A-96B0AB35-D35CBCEB-CACDFB25-5A5CF449-56E1FF3F
832105193;2019-10-03T17:53:39.776Z;2019-10-03T17:53:39.776Z;324285;;2018;1;5;2018-01-05T01:00:00.000Z;Greece;2018-01-05T04:48:43.000Z;1198;0;3;56280;2;23;1;AC9535C6-6C0643D9-91C7DC28-BF45164E-FD53BB44-147E4D3A-1A3E1149-EE7952D7-0853F51B-D7D17780-58B46BD2-C156B7D0-9E16F95A-7BB1B186-730ED976-BC3CA871
832105192;2019-10-03T17:53:39.776Z;2019-10-03T17:53:39.776Z;324285;;2018;1;5;2018-01-05T01:00:00.000Z;Greece;2018-01-05T04:48:43.000Z;0;0;3;56280;2;23;8;E2489A30-A2F37D4A-CF62DCA8-8DC59C1A-E99D3BA9-66FEEF96-66F31B7C-137E810D-7563042B-B9BC1BE2-286209C4-D569530A-638F4F8D-618D5EC9-E9D13782-DB43F95D
832105188;2019-10-03T17:53:39.776Z;2019-10-03T17:53:39.776Z;324285;;2018;1;5;2018-01-05T02:00:00.000Z;Greece;2018-01-05T04:48:43.000Z;0;0;3;56280;2;23;17;B0BBE52F-8EA582B9-E24BA8A8-03E465FB-3A26C304-AB52437A-443D027C-ACAB7C0F-6313055D-29293004-D10E674E-ED43EDBA-70771984-38246DCF-C7D4602D-A02C3482
832102390;2019-10-03T17:53:39.776Z;2019-10-03T17:53:39.776Z;324285;;2018;1;5;2018-01-05T00:00:00.000Z;Greece;2018-01-05T03:48:38.000Z;1271;0;3;56280;2;23;1;95233AD2-077DFA24-2516DE03-5F9664BE-D48F4279-3EB75C1D-2F651D03-25D8CFAA-ADDD51BF-1D78E46E-4E7CAE59-488EC54C-B319E151-736F1D95-5C07CFA6-9A71F4F8
832102388;2019-10-03T17:53:39.776Z;2019-10-03T17:53:39.776Z;324285;;2018;1;5;2018-01-05T00:00:00.000Z;Greece;2018-01-05T03:48:38.000Z;0;0;3;56280;2;23;8;DC01F3F7-C6DB7032-0AF35B91-3CFAAE86-BD7D87C1-2652882C-17EE4AED-9FE7896A-DF1B8F07-5AB16DE3-2BFD2A8D-6DF8C3D3-A53FB2FE-61C9321D-CA534463-3546F042
832102389;2019-10-03T17:53:39.776Z;2019-10-03T17:53:39.776Z;324285;;2018;1;5;2018-01-05T00:00:00.000Z;Greece;2018-01-05T03:48:38.000Z;2107;0;3;56280;2;23;7;F593F3E0-6AD8BB54-CF7DDB6E-C2818D46-F4B832F1-818BAF94-53E6BE26-6E3EF3F7-22B15853-93D91BC2-AA9FF8C2-9F5CD9C1-C7F146F5-AF190D2F-89191771-FDD4AD29
832102381;2019-10-03T17:53:39.776Z;2019-10-03T17:53:39.776Z;324285;;2018;1;5;2018-01-05T01:00:00.000Z;Greece;2018-01-05T03:48:37.000Z;560;0;3;56280;2;23;12;0A853708-0A0CC1EE-F9AA4A34-2214A9B7-0A61B763-8A6A64EC-60597BF1-C430B07F-5253FBA1-802EE87A-09C22EE4-5E730A04-F8D0EAAE-8B331A27-AC5286E8-8B4D7D5E
832102380;2019-10-03T17:53:39.776Z;2019-10-03T17:53:39.776Z;324285;;2018;1;5;2018-01-05T01:00:00.000Z;Greece;2018-01-05T03:48:37.000Z;0;0;3;56280;2;23;17;BFF5C4F2-E7BA9DDB-2453C85F-3712068E-44DB97A1-ED4A9DFC-C8DD633E-9BBB3873-7EBCEE7B-892FEC94-B9BC90EB-C777BA8A-226906EB-D5C5FCD4-21EA9C66-5BE143CE
832099617;2019-10-03T17:53:39.776Z;2019-10-03T17:53:39.776Z;324285;;2018;1;4;2018-01-04T23:00:00.000Z;Greece;2018-01-05T02:48:38.000Z;1080;0;3;56280;2;23;1;93DC3023-317F10F6-2BC766AE-E18D1C76-D8FE63F4-104217F9-D9A715A5-59A2EDF4-FAAD2980-713B9ADE-964F6510-0C483387-6A4EFDFB-9E9ACB14-E8B14C4B-C80FB35B
832099615;2019-10-03T17:53:39.776Z;2019-10-03T17:53:39.776Z;324285;;2018;1;4;2018-01-04T23:00:00.000Z;Greece;2018-01-05T02:48:38.000Z;0;0;3;56280;2;23;8;073A9963-72AE0EAD-DC2EA4A5-C80A36B6-2923AA87-B16EBB8A-40032E73-243C87E5-0B8F8982-873AA911-98731DB5-01E068C4-DC74820E-8026DA7D-0C786AA3-4398B5AD
832099616;2019-10-03T17:53:39.776Z;2019-10-03T17:53:39.776Z;324285;;2018;1;4;2018-01-04T23:00:00.000Z;Greece;2018-01-05T02:48:38.000Z;2138;0;3;56280;2;23;7;51D44967-DEC342C8-5A4272DD-4760938C-AD13F66F-78A5D7C5-AFA3C465-BF2456E7-8001DF7E-CC1A0883-B85C7510-4C74901F-59F3E08A-824AD79E-35022440-3E3D5CC6
832099610;2019-10-03T17:53:39.776Z;2019-10-03T17:53:39.776Z;324285;;2018;1;5;2018-01-05T00:00:00.000Z;Greece;2018-01-05T02:48:38.000Z;0;0;3;56280;2;23;17;2005C3B1-97673DD4-BD8FE5CD-59DBB973-4EC0DF21-8E454BC2-2E7C6A67-E3884DCC-6DECA3C4-45550DFB-952E23F0-06B68CBD-2B3098D0-F0C0E704-B0BEBC48-0033893E
832099611;2019-10-03T17:53:39.776Z;2019-10-03T17:53:39.776Z;324285;;2018;1;5;2018-01-05T00:00:00.000Z;Greece;2018-01-05T02:48:38.000Z;690;0;3;56280;2;23;12;F67E6AF1-C1D78776-BD44EF73-2931DB1B-3DB291D2-396CF5B2-01B486B7-9EC9BCD5-7532FFAA-1C8144E9-54DD69A0-52D56C28-6DCC6C7D-FBD4750C-82FD9777-F9E7E1B6
832096895;2019-10-03T17:53:39.776Z;2019-10-03T17:53:39.776Z;324285;;2018;1;4;2018-01-04T22:00:00.000Z;Greece;2018-01-05T01:48:48.000Z;0;0;3;56280;2;23;8;1A035091-81E2B49D-D1BE1213-1F746D38-F652C454-FA7882C4-5E0DF223-182AD061-0B8E255E-81149510-3AB35041-FE63A06B-EC3A2FBA-6D7762E9-96E13F1B-363D1CB8
832096893;2019-10-03T17:53:39.776Z;2019-10-03T17:53:39.776Z;324285;;2018;1;4;2018-01-04T22:00:00.000Z;Greece;2018-01-05T01:48:48.000Z;1380;0;3;56280;2;23;1;74B0A39A-7FEC04B5-1AFDB0E9-6E7801E5-0299D200-764D15AC-C5334C9B-2D935D37-231F2E2C-9C7D1BA5-C6142079-363446A9-1BFED755-A99E9DB6-0BD6ADD7-75948360
832096889;2019-10-03T17:53:39.776Z;2019-10-03T17:53:39.776Z;324285;;2018;1;4;2018-01-04T22:00:00.000Z;Greece;2018-01-05T01:48:48.000Z;2012;0;3;56280;2;23;7;39713B67-66CB035E-A2A26CBD-C388616B-168C8728-26A81354-36ED5E51-351B1064-22E839E7-C81D2150-E5CAA09A-15AC95BB-455A04BB-A41D5F86-31D50D35-FE9B04A3
832096887;2019-10-03T17:53:39.776Z;2019-10-03T17:53:39.776Z;324285;;2018;1;4;2018-01-04T23:00:00.000Z;Greece;2018-01-05T01:48:47.000Z;0;0;3;56280;2;23;17;B02D7D49-22A3866A-B5022116-7CF5913B-65A4B483-1C5DF502-B7CE69B6-B532AD2B-505EF5FE-D5232992-2167A3B2-6F04AB48-B4BD124F-BE6AEB51-91CCD792-B115203B
832096885;2019-10-03T17:53:39.776Z;2019-10-03T17:53:39.776Z;324285;;2018;1;4;2018-01-04T23:00:00.000Z;Greece;2018-01-05T01:48:47.000Z;868;0;3;56280;2;23;12;009A4790-2CB14287-75509E7E-92A80767-54F1E467-9245CB6B-40CE1555-5223C07A-42138047-DB6FB90E-A23FEFEC-B449B352-230E764F-149C27ED-4EEB2F1F-BA3CEA89
831913287;2019-10-03T17:53:39.776Z;2019-10-03T17:53:39.776Z;324285;;2018;1;2;2018-01-02T06:00:00.000Z;Greece;2018-01-02T09:48:53.000Z;1317;0;3;56280;2;23;1;10FD37AE-BB2B7F0C-82C7B33E-CDBA0ADB-BF85C02A-335F0967-66B01629-BF9DCFAC-152FED02-3F46EC82-2887407F-5D1C1166-ACBC2263-D63D6E4E-D4A96D44-02B2B1EA
831913288;2019-10-03T17:53:39.776Z;2019-10-03T17:53:39.776Z;324285;;2018;1;2;2018-01-02T06:00:00.000Z;Greece;2018-01-02T09:48:53.000Z;0;0;3;56280;2;23;8;92D2F1CA-04826C45-52ED5774-2ED45B00-0B651EA7-FE2A1CDE-D83E283D-5239F9B1-3CB6F8F9-0E9AD3BF-D8B2AD9A-76596185-B6C17C02-F56EABD8-15007DED-A9415255
831913283;2019-10-03T17:53:39.776Z;2019-10-03T17:53:39.776Z;324285;;2018;1;2;2018-01-02T06:00:00.000Z;Greece;2018-01-02T09:48:53.000Z;1685;0;3;56280;2;23;7;53CFCC62-A6DA140A-EBEC634F-2A083899-36F7BC70-739C49DF-92732D74-6C8CBA4E-DC83D9EC-47284EE1-397913F7-86903182-9ED314D8-B216422D-1F5344A2-5057851D
